parent_ticker,parent_cik10,accession,exhibit_label,exhibit_year,subsidiary_name_raw,jurisdiction_raw,ownership_raw,footnote_marker,source_path,parse_confidence
PDD,0001737806,0001104659-24-051610,EX-8.1,2024,"Shanghai Xunmeng Information Technology Co., Ltd.",Mainland China,,,companies\PDD\exhibits\0001104659-24-051610\EX-8.1.htm,
NTES,0001110646,0001104659-21-055902,EX-8.1,2021,Hong Kong NetEase Interactive Entertainment Limited,Hong Kong,,,companies\NTES\exhibits\0001104659-21-055902\EX-8.1.htm,
NTES,0001110646,0001104659-21-055902,EX-8.1,2021,"Guangzhou Boguan Telecommunication Technology Co., Ltd.",People’s Republic of China,,,companies\NTES\exhibits\0001104659-21-055902\EX-8.1.htm,
NTES,0001110646,0001104659-21-055902,EX-8.1,2021,"NetEase (Hangzhou) Network Co., Ltd.",People’s Republic of China,,,companies\NTES\exhibits\0001104659-21-055902\EX-8.1.htm,
NTES,0001110646,0001104659-21-055902,EX-8.1,2021,Variable Interest Entities:,Jurisdiction of Incorporation,,,companies\NTES\exhibits\0001104659-21-055902\EX-8.1.htm,
NTES,0001110646,0001104659-21-055902,EX-8.1,2021,"Guangzhou NetEase Computer System Co., Ltd.",People’s Republic of China,,,companies\NTES\exhibits\0001104659-21-055902\EX-8.1.htm,
NTES,0001110646,0001104659-21-055902,EX-8.1,2021,"Hangzhou NetEase Leihuo Technology Co., Ltd. (previously namedHangzhou NetEase Leihuo Network Co., Ltd.)",People’s Republic of China,,,companies\NTES\exhibits\0001104659-21-055902\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,Jingdong Technology Group Corporation,Cayman Islands,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,Jingdong Logistics Group Corporation,Cayman Islands,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,Jingdong Express Group Corporation,Cayman Islands,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,JD Logistics Holding Limited,Cayman Islands,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,JD Assets Holding Limited,Cayman Islands,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,JD.com Asia Investment Corporation,Cayman Islands,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,Jingdong Express International Limited,British Virgin Islands,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,JD.com Investment Limited,British Virgin Islands,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,"Jingdong E-Commerce (Express) Hong Kong Co., Ltd.",Hong Kong,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,"Jingdong E-Commerce (Trade) Hong Kong Co., Ltd.",Hong Kong,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,"Jingdong E-Commerce (Logistics) Hong Kong Co., Ltd.",Hong Kong,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,JD.com International Limited,Hong Kong,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,"JD.com E-Commerce (Technology) Hong Kong Co., Ltd.",Hong Kong,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,JD.com Overseas Innovation Limited,Hong Kong,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,"JD.com E-Commerce (Investment) Hong Kong Co., Ltd.",Hong Kong,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,JD.com International (Singapore) Pte. Limited,Singapore,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,JD.com American Technologies Corporation,Delaware,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,"Beijing Jingdong Century Trade Co., Ltd.",PRC,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,"Jiangsu Jingdong Information Technology Co., Ltd.",PRC,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,"Chongqing Jingdong Haijia E-commerce Co., Ltd.",PRC,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,"Beijing Jingdong Shangke Information Technology Co., Ltd.",PRC,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,"Xi’an Jingxundi Supply Chain Technology Co., Ltd.",PRC,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,"Xi’an Jingdong Xuncheng Logistics Co., Ltd.",PRC,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,"Beijing Jinghong Logistics Co., Ltd.",PRC,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,"Shanghai Shengdayuan Information Technology Co., Ltd.",PRC,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,"Suqian Hanbang Investment Management Co., Ltd.",PRC,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,Consolidated variable interest entities and their subsidiaries:,,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,"Beijing Jingdong 360 Degree E-commerce Co., Ltd.",PRC,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,"Jiangsu Yuanzhou E-commerce Co., Ltd.",PRC,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,"Jiangsu Jingdong Bangneng Investment Management Co., Ltd.",PRC,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,"Xi’an Jingdong Xincheng Information Technology Co., Ltd.",PRC,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,"Suqian Jingdong Jinyi Enterprise Management Co., Ltd.",PRC,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,Suqian Jingdong Sanhong Enterprise Management Center (L.P.),PRC,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,"Suqian Jingdong Mingfeng Enterprise Management Co., Ltd.",PRC,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,"Hengqin Junze Management and Consulting Co., Ltd.",PRC,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
JD,0001549802,0001104659-19-021236,EX-8.1,2019,"Beijing Jingbangda Trade Co., Ltd.",PRC,,,companies\JD\exhibits\0001104659-19-021236\EX-8.1.htm,
LI,0001791706,0001410578-25-000678,EX-8.1,2025,Leading Ideal HK Limited,Hong Kong,,,companies\LI\exhibits\0001410578-25-000678\EX-8.1.htm,
LI,0001791706,0001410578-25-000678,EX-8.1,2025,"Beijing Co Wheels Technology Co., Ltd.",Mainland China,,,companies\LI\exhibits\0001410578-25-000678\EX-8.1.htm,
LI,0001791706,0001410578-25-000678,EX-8.1,2025,"Beijing CHJ Automobile Technology Co., Ltd.",Mainland China,,,companies\LI\exhibits\0001410578-25-000678\EX-8.1.htm,
LI,0001791706,0001410578-25-000678,EX-8.1,2025,"Beijing Leading Automobile Sales Co., Ltd.",Mainland China,,,companies\LI\exhibits\0001410578-25-000678\EX-8.1.htm,
LI,0001791706,0001410578-25-000678,EX-8.1,2025,"Jiangsu Xindian Interactive Automobile Sales and Services Co., Ltd.",Mainland China,,,companies\LI\exhibits\0001410578-25-000678\EX-8.1.htm,
LI,0001791706,0001410578-25-000678,EX-8.1,2025,"Chongqing Chezhiyu Automobile Sales and Services Co., Ltd.",Mainland China,,,companies\LI\exhibits\0001410578-25-000678\EX-8.1.htm,
LI,0001791706,0001410578-25-000678,EX-8.1,2025,"Beijing Lixiang Automobile Co., Ltd.",Mainland China,,,companies\LI\exhibits\0001410578-25-000678\EX-8.1.htm,
LI,0001791706,0001410578-25-000678,EX-8.1,2025,"Lixiang Zhizao Automobile Services (Shanghai) Co., Ltd.",Mainland China,,,companies\LI\exhibits\0001410578-25-000678\EX-8.1.htm,
LI,0001791706,0001410578-25-000678,EX-8.1,2025,"Beijing CHJ Information Technology Co., Ltd.",Mainland China,,,companies\LI\exhibits\0001410578-25-000678\EX-8.1.htm,
LI,0001791706,0001410578-25-000678,EX-8.1,2025,"Beijing Xindian Transport Information Technology Co., Ltd.",Mainland China,,,companies\LI\exhibits\0001410578-25-000678\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,Beike Group (Cayman) Limited,Cayman Islands,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,Beike Finance Holdings (Cayman) Limited,Cayman Islands,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,Sharehome HK International Limited,Hong Kong,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,Beike Kestone Holdings (Hong Kong) Limited,Hong Kong,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Beike (Tianjin) Investment Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Beihan (Tianjin) Technology Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Lianjia (Tianjin) Enterprise Management Co., Ltd.(1)",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Beijing Lianjia Zhidi Real Estate Brokerage Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Beijing Lianjia Gaoce Real Estate Brokerage Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Deyou Real Estate Agency Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Shanghai Xiaoheng Internet Technology Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Shanghai Deyou Property Consulting Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Sichuan Lianjia Real Estate Brokerage Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Ningbo Fangjianghu Internet Technology Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Tianjin Haibei Information Technology Co., Ltd.(2)",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Beike Zhaofang (Beijing) Technology Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Beike Zhaofang Technology Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Beike Technology Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Deyou (Tianjin) Real Estate Brokerage Service Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Shanghai Huibeiju Technology Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Shanghai Chenhaibei Internet Technology Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Qingdao Shengjia Huazhang Enterprise Management Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Beike Meijia Technology (Zhejiang) Co., Ltd.(3)",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Beijing Beiwoo Decoration Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Shengdu Home Renovation Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Beijing Beike Jiaju Technology Co., Ltd.(4)",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Beijing Meichen Information Consulting Co., Ltd.(5)",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Beijing Lianjia Rongsheng Management Consulting Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Beijing Xinfu Housing Rental Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Tianjin Haibei Technology Services Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Beijing Haichuan Xingye Real Estate Management Consulting Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Shanghai Haibi Technology Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Beijing Lianjia Real Estate Brokerage Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Beijing Yiju Taihe Technology Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Tianjin Xiaowu Information & Technology Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Beijing Zhongrongxin Financing Guarantee Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
BEKE,0001809587,0001410578-25-000783,EX-8.1,2025,"Beijing Ehomepay Technologies Co., Ltd.",PRC,,,companies\BEKE\exhibits\0001410578-25-000783\EX-8.1.htm,
HTHT,0001483994,0001104659-19-022536,EX-8.1,2019,I.Directly-Owned Subsidiaries:,,,,companies\HTHT\exhibits\0001104659-19-022536\EX-8.1.htm,
HTHT,0001483994,0001104659-19-022536,EX-8.1,2019,China Lodging Investment Limited (Cayman Islands),,,,companies\HTHT\exhibits\0001104659-19-022536\EX-8.1.htm,
HTHT,0001483994,0001104659-19-022536,EX-8.1,2019,China Lodging Holdings (HK) Limited (Hong Kong),,,,companies\HTHT\exhibits\0001104659-19-022536\EX-8.1.htm,
HTHT,0001483994,0001104659-19-022536,EX-8.1,2019,China Lodging Holdings Singapore Pte. Ltd. (Singapore),,,,companies\HTHT\exhibits\0001104659-19-022536\EX-8.1.htm,
HTHT,0001483994,0001104659-19-022536,EX-8.1,2019,Sheen Step Group Limited (Seychelles),,,,companies\HTHT\exhibits\0001104659-19-022536\EX-8.1.htm,
HTHT,0001483994,0001104659-19-022536,EX-8.1,2019,CLG Special Investments Limited (Cayman Islands),,,,companies\HTHT\exhibits\0001104659-19-022536\EX-8.1.htm,
HTHT,0001483994,0001104659-19-022536,EX-8.1,2019,City Home Group Limited (Cayman Islands),,,,companies\HTHT\exhibits\0001104659-19-022536\EX-8.1.htm,
HTHT,0001483994,0001104659-19-022536,EX-8.1,2019,"HanTing (Tianjin) Investment Consulting Co., Ltd. (PRC)",,,,companies\HTHT\exhibits\0001104659-19-022536\EX-8.1.htm,
BILI,0001723690,0001104659-19-018702,EX-8.1,2019,Bilibili HK Limited,Hong Kong,,,companies\BILI\exhibits\0001104659-19-018702\EX-8.1.htm,
BILI,0001723690,0001104659-19-018702,EX-8.1,2019,Hode HK Limited,Hong Kong,,,companies\BILI\exhibits\0001104659-19-018702\EX-8.1.htm,
BILI,0001723690,0001104659-19-018702,EX-8.1,2019,"Bilibili Co., Ltd.",Japan,,,companies\BILI\exhibits\0001104659-19-018702\EX-8.1.htm,
BILI,0001723690,0001104659-19-018702,EX-8.1,2019,"Shanghai Bilibili Technology Co., Ltd.",PRC,,,companies\BILI\exhibits\0001104659-19-018702\EX-8.1.htm,
BILI,0001723690,0001104659-19-018702,EX-8.1,2019,Hode Shanghai Limited,PRC,,,companies\BILI\exhibits\0001104659-19-018702\EX-8.1.htm,
BILI,0001723690,0001104659-19-018702,EX-8.1,2019,"Shanghai Kuanyu Digital Technology Co., Ltd.",PRC,,,companies\BILI\exhibits\0001104659-19-018702\EX-8.1.htm,
BILI,0001723690,0001104659-19-018702,EX-8.1,2019,"Shanghai Hode Information Technology Co., Ltd.",PRC,,,companies\BILI\exhibits\0001104659-19-018702\EX-8.1.htm,
BILI,0001723690,0001104659-19-018702,EX-8.1,2019,"Sharejoy Network Technology Co., Ltd.",PRC,,,companies\BILI\exhibits\0001104659-19-018702\EX-8.1.htm,
BILI,0001723690,0001104659-19-018702,EX-8.1,2019,"Shanghai Hehehe Culture Communication Co., Ltd.",PRC,,,companies\BILI\exhibits\0001104659-19-018702\EX-8.1.htm,
BILI,0001723690,0001104659-19-018702,EX-8.1,2019,"Shanghai Anime Tamashi Cultural Media Co., Ltd.",PRC,,,companies\BILI\exhibits\0001104659-19-018702\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,Nio Nextev Limited,Hong Kong,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,XPT Limited,Hong Kong,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,"NEU Battery Asset (Hong Kong) Co., Limited",Hong Kong,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,NIO Power Express Limited,Hong Kong,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,NIO User Enterprise Limited,Hong Kong,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,NIO AI Technology Limited,Hong Kong,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,"NIO USA, Inc.","California, United States",,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,NIO Battery Assets Europe B.V.,Netherlands,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,New Horizon B.V.,Netherlands,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,NIO Nextev Europe Holding B.V.,Netherlands,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,"NEU Battery Asset Co., Ltd.",Cayman Islands,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,NIO AI Technology Limited,Cayman Islands,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,NIO GmbH,Germany,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,"NIO Holding Co., Ltd.",PRC,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,"NIO Co., Ltd.",PRC,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,"NIO (Anhui) Co., Ltd.",PRC,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,"NIO Technology (Anhui) Co., Ltd.",PRC,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,"NIO Financial Leasing Co., Ltd.",PRC,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,"XPT (Jiangsu) Investment Co., Ltd.",PRC,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,Shanghai XPT Technology Limited,PRC,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,"XPT (Nanjing) E-Powertrain Technology Co., Ltd.",PRC,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,"XPT (Nanjing) Energy Storage System Co., Ltd.",PRC,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,"NIO Sales and Services Co., Ltd.",PRC,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,"NIO Energy Investment (Hubei) Co., Ltd.",PRC,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,"Wuhan NIO Energy Co., Ltd.",PRC,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,"XPT (Jiangsu) Automotive Technology Co., Ltd.",PRC,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
NIO,0001736541,0001410578-25-000661,EX-8.1,2025,"Anhui NIO Autonomous Driving Technology Co., Ltd.",PRC,,,companies\NIO\exhibits\0001410578-25-000661\EX-8.1.htm,
TAL,0001499620,0001144204-18-035695,EX-8.1,2018,Subsidiaries:,,,,companies\TAL\exhibits\0001144204-18-035695\EX-8.1.htm,
TAL,0001499620,0001144204-18-035695,EX-8.1,2018,"Beijing Century TAL Education Technology Co., Ltd.",PRC,,,companies\TAL\exhibits\0001144204-18-035695\EX-8.1.htm,
TAL,0001499620,0001144204-18-035695,EX-8.1,2018,"Beijing Huanqiu Zhikang Shidai Education Consulting Co., Ltd.",PRC,,,companies\TAL\exhibits\0001144204-18-035695\EX-8.1.htm,
